Oceans,Regions,Latitude,Longitude,Date,Concentration
Atlantic,North Indian,26.831385609246514,-25.409236733188806,2011-11-04 13:32:33.976988488,2.9478052306270563
Arctic,North Pacific,-51.46836060635375,-35.48032226639863,2011-11-07 02:55:02.851425712,37.64507626846907
Indian,North Atlantic,-4.933842505719747,72.94575827651475,2011-11-09 16:17:31.725862928,7.544794790828826
Indian,North Pacific,-25.28207776888317,-21.548085646342734,2011-11-12 05:40:00.600300144,2.698382644135241
Indian,South Atlantic,-23.640502272880283,-3.774438379378862,2011-11-14 19:02:29.474737368,2.997845382061324
Atlantic,North Pacific,0.1587923162165028,15.767458129658824,2011-11-17 08:24:58.349174584,12.354865081763617
Pacific,South Atlantic,-19.70000395571747,94.53232789665324,2011-11-19 21:47:27.223611800,1.1990069593530757
Arctic,South Pacific,-14.351320227614433,-50.004129374471944,2011-11-22 11:09:56.098049024,6.182851736054495
Arctic,South Pacific,56.61500711258899,144.62700337463113,2011-11-25 00:32:24.972486240,3.150530811591636
Arctic,South Indian,24.31628254936479,-109.8788492804761,2011-11-27 13:54:53.846923456,6.2987766985823255
Southern,South Indian,41.54822511060219,146.72987422438132,2011-11-30 03:17:22.721360680,8.176352109986654
Atlantic,North Indian,34.47552872593454,142.1678313232797,2011-12-02 16:39:51.595797896,6.696277225346511
Atlantic,North Atlantic,-25.615926464827794,-126.03805368186308,2011-12-05 06:02:20.470235112,5.662404367557984
Indian,North Indian,-25.94937711446624,96.15547528734508,2011-12-07 19:24:49.344672328,8.719680393284015
Indian,South Atlantic,-14.649190927228597,94.51821011451321,2011-12-10 08:47:18.219109552,42.51699899404607
Indian,North Indian,-26.739232369101508,2.5810585464824434,2011-12-12 22:09:47.093546768,26.413784837697303
Indian,North Pacific,-16.98232370404786,84.09795802533694,2011-12-15 11:32:15.967983984,5.271331976499684
Arctic,South Atlantic,16.39697669152384,-65.54184130554378,2011-12-18 00:54:44.842421208,15.256661134321703
Pacific,South Indian,37.66384181525562,146.73814796756594,2011-12-20 14:17:13.716858424,14.527038407643577
Atlantic,South Pacific,32.33261374953231,-129.3606638641817,2011-12-23 03:39:42.591295640,5.057793365542024
Pacific,South Indian,28.785520403637314,131.8347305342102,2011-12-25 17:02:11.465732864,7.15800688637788
Atlantic,North Atlantic,68.39724654035398,-9.56343483587033,2011-12-28 06:24:40.340170080,12.648214912966642
Pacific,South Atlantic,39.74503818423633,143.65232015369918,2011-12-30 19:47:09.214607296,3.559637685061001
Atlantic,South Atlantic,-13.696790537305262,160.95151691119995,2012-01-02 09:09:38.089044520,5.808971664984378
Atlantic,North Pacific,49.20907804693304,-81.93633620253998,2012-01-04 22:32:06.963481736,6.063695952202433
Pacific,North Atlantic,-51.11480963534015,117.50355854806804,2012-01-07 11:54:35.837918952,5.6424594224791385
Atlantic,South Pacific,-15.822486792451638,1.0418680585509055,2012-01-10 01:17:04.712356176,5.424718313477052
Pacific,Arctic,-39.510524621827145,32.512323776674194,2012-01-12 14:39:33.586793392,11.498120892925408
Pacific,South Atlantic,6.3025193646441195,78.84617562429654,2012-01-15 04:02:02.461230608,7.5874058768341275
Arctic,South Atlantic,4.153532785985343,-138.4460781464636,2012-01-17 17:24:31.335667832,14.003910390805354
Atlantic,North Pacific,34.17958901121407,-113.30351202506849,2012-01-20 06:47:00.210105048,91.8473178684663
Pacific,North Indian,-7.4695311658697765,55.30878817838242,2012-01-22 20:09:29.084542264,4.327423731529342
Atlantic,Antarctic,-20.300655115040257,84.72780938672264,2012-01-25 09:31:57.958979488,9.186070900405786
Indian,South Pacific,52.09374110019862,-6.768777610716492,2012-01-27 22:54:26.833416704,12.28748216873086
Pacific,South Indian,33.63019797240354,145.5913099562881,2012-01-30 12:16:55.707853920,22.019677411027857
Indian,North Atlantic,59.278214539945246,-17.955261851314035,2012-02-02 01:39:24.582291144,11.409599818467976
Pacific,South Atlantic,-11.666683703862383,77.70363132487964,2012-02-04 15:01:53.456728360,2.4772503893438187
Pacific,South Atlantic,28.38757838138567,-110.21831685662261,2012-02-07 04:24:22.331165576,3.8098208136343676
Atlantic,South Indian,68.6859810911837,-33.52353745511848,2012-02-09 17:46:51.205602800,8.554487111674982
Atlantic,South Pacific,-9.700725943799748,83.25643470720038,2012-02-12 07:09:20.080040016,3.7029923208417053
Indian,Antarctic,36.96821511547166,-83.2619939669104,2012-02-14 20:31:48.954477232,1.688045141704239
Indian,North Indian,54.55565414223332,-28.371103262859314,2012-02-17 09:54:17.828914456,3.2989866853052408
Southern,South Atlantic,39.740454331987166,-110.3244583280273,2012-02-19 23:16:46.703351672,3.3169213542620968
Atlantic,Antarctic,33.08598783796816,-124.97839857648407,2012-02-22 12:39:15.577788888,2.6929290888339508
Pacific,South Pacific,28.92928063955268,-48.14402685801999,2012-02-25 02:01:44.452226112,92.45777564651569
Indian,South Indian,-26.614247467758915,-19.345589348436487,2012-02-27 15:24:13.326663328,10.12791457586954
Pacific,North Pacific,16.618928444255243,66.32233591968918,2012-03-01 04:46:42.201100544,8.2943029716971
Atlantic,North Indian,36.44589175318897,-127.43821399499606,2012-03-03 18:09:11.075537768,18.532128325092756
Pacific,North Atlantic,6.011944303645736,-1.4975888025513306,2012-03-06 07:31:39.949974984,44.624775426675214
Pacific,South Atlantic,55.695562937068594,102.8881674676708,2012-03-08 20:54:08.824412200,10.877224799199741
Southern,South Pacific,-39.12828997832304,6.739149521522781,2012-03-11 10:16:37.698849416,20.441184998996178
Arctic,North Pacific,-5.728307709838395,92.90646051148772,2012-03-13 23:39:06.573286640,4.4726474681840775
Indian,North Atlantic,49.59400954755036,-0.5672429002189504,2012-03-16 13:01:35.447723856,2.9852749778822187
Atlantic,Arctic,-46.9098318565056,-27.47046528012877,2012-03-19 02:24:04.322161072,18.34180946534327
Pacific,South Pacific,-29.099161160190253,-150.77239666184477,2012-03-21 15:46:33.196598296,17.9938311803911
Pacific,South Pacific,-16.272067455117732,61.950380618182706,2012-03-24 05:09:02.071035512,16.38234773116406
Pacific,North Atlantic,-52.383184597682394,-102.42648619719314,2012-03-26 18:31:30.945472728,8.377795229437126
Atlantic,North Pacific,-3.7001066637169577,73.06763887607167,2012-03-29 07:53:59.819909952,3.3887449218344097
Indian,Arctic,-19.11803733735363,118.40296031131601,2012-03-31 21:16:28.694347168,4.569675928944189
Indian,Antarctic,-9.414008750046072,20.751261603537085,2012-04-03 10:38:57.568784384,23.4547181225561
Pacific,Antarctic,-15.354023557465895,-35.675019871514614,2012-04-06 00:01:26.443221608,4.092422943889091
Southern,South Indian,2.7299929706674444,158.51381516613515,2012-04-08 13:23:55.317658824,8.901792628261035
Indian,North Pacific,10.983197131697533,16.93013271280119,2012-04-11 02:46:24.192096040,3.4181684186201515
Atlantic,North Indian,34.473225306483194,-147.90738866204558,2012-04-13 16:08:53.066533264,6.103241281511648
Indian,South Atlantic,-13.815261652546642,-140.6658396272914,2012-04-16 05:31:21.940970480,2.5079287959604932
Atlantic,North Atlantic,3.497304872755013,1.0021358779098133,2012-04-18 18:53:50.815407696,6.857879738819412
Pacific,South Indian,36.99637897610629,-129.3366124633746,2012-04-21 08:16:19.689844912,4.58349730923047
Atlantic,Arctic,50.77012283846157,5.259091503196833,2012-04-23 21:38:48.564282128,1.3410480484394822
Indian,North Atlantic,32.6304611872896,-47.55494689694076,2012-04-26 11:01:17.438719360,14.222556230138387
Pacific,North Atlantic,-29.005560223221565,9.698080462283313,2012-04-29 00:23:46.313156576,13.589735869524262
Pacific,North Pacific,57.81305077592287,2.2938024762523224,2012-05-01 13:46:15.187593792,7.815671671373024
Pacific,South Atlantic,32.05915349781243,119.7931206429771,2012-05-04 03:08:44.062031008,2.400882983846436
Pacific,North Indian,-1.4189547359380306,-27.396089281080627,2012-05-06 16:31:12.936468224,2.4343068902721905
Arctic,Antarctic,62.85657194129846,17.353358205174576,2012-05-09 05:53:41.810905440,75.98791340769792
Indian,South Pacific,18.899896429450248,23.332601191025617,2012-05-11 19:16:10.685342672,0.5368254069719212
Atlantic,South Pacific,46.814057631385005,-135.97606037498417,2012-05-14 08:38:39.559779888,2.4827653575615583
Pacific,North Atlantic,35.587903661228125,-42.50299168963514,2012-05-16 22:01:08.434217104,63.407982346989705
Atlantic,Antarctic,-35.540899462776835,139.68318456094966,2012-05-19 11:23:37.308654320,86.71450222695321
Atlantic,Antarctic,-12.377291789161404,-166.75999461608762,2012-05-22 00:46:06.183091536,40.41241830416818
Pacific,South Atlantic,-43.38684652648314,161.25744469667453,2012-05-24 14:08:35.057528752,12.576730204436497
Atlantic,Arctic,5.211875160002242,-171.61665140067052,2012-05-27 03:31:03.931965984,3.9101825873777334
Atlantic,Arctic,46.98922153515749,-64.47061564047924,2012-05-29 16:53:32.806403200,1.3734943129546877
Indian,South Indian,28.232720707996,-9.790392919419109,2012-06-01 06:16:01.680840416,11.091177274086087
Indian,North Pacific,-16.29924355193715,-74.04417207675507,2012-06-03 19:38:30.555277632,3.445086008867534
Pacific,South Atlantic,-43.004483870479504,-102.57427027258112,2012-06-06 09:00:59.429714848,31.551535115405315
Atlantic,South Atlantic,-9.944639080746484,121.13034899974964,2012-06-08 22:23:28.304152064,1.157781000615415
Indian,North Pacific,31.3327377711205,-116.4230533190184,2012-06-11 11:45:57.178589296,9.028852897693442
Atlantic,Antarctic,43.865437329386936,-49.59778898208233,2012-06-14 01:08:26.053026512,18.704132272308822
Arctic,Arctic,-21.86370960078161,114.88687976196044,2012-06-16 14:30:54.927463728,20.341459204880756
Indian,Arctic,25.005055531931312,138.12789668459064,2012-06-19 03:53:23.801900944,17.007077705673165
Pacific,Antarctic,33.037942415935,138.48565587180758,2012-06-21 17:15:52.676338160,10.386026085068602
Pacific,Arctic,42.18491822163552,-67.59004436271161,2012-06-24 06:38:21.550775376,8.395705908224002
Indian,North Atlantic,38.12532410733123,137.63566055822346,2012-06-26 20:00:50.425212608,18.319668344566484
Pacific,South Atlantic,-24.956979877180267,-143.93904255456124,2012-06-29 09:23:19.299649824,10.387609105158626
Atlantic,South Pacific,-38.52387872114022,-5.347479467465478,2012-07-01 22:45:48.174087040,10.727734591018082
Southern,North Pacific,63.64901008270373,94.35904801107749,2012-07-04 12:08:17.048524256,7.647482277844068
Atlantic,Arctic,-30.501969942334405,-11.609810391209267,2012-07-07 01:30:45.922961472,5.027364892643342
Atlantic,South Indian,69.81948551486904,46.67084432368463,2012-07-09 14:53:14.797398688,1.9156579050541858
Indian,Arctic,-26.738858999416525,1.890480500759386,2012-07-12 04:15:43.671835920,2.2763710553524783
Atlantic,Arctic,29.499198860631683,-121.30758962777436,2012-07-14 17:38:12.546273136,5.0369299781207
Atlantic,North Indian,33.05702585426256,-132.90041511822912,2012-07-17 07:00:41.420710352,6.550209733352883
Southern,North Atlantic,30.076982684389478,-52.81580009895744,2012-07-19 20:23:10.295147568,2.807545458214628
Atlantic,North Pacific,-17.25011253283135,55.256015540969116,2012-07-22 09:45:39.169584784,2.605430004929917
Southern,North Indian,39.22389483380625,136.3870070817551,2012-07-24 23:08:08.044022000,5.131467743485268
Southern,North Indian,12.4042968818956,58.00245384438884,2012-07-27 12:30:36.918459216,18.211590768576784
Pacific,South Indian,46.64897182602538,-87.40464359699276,2012-07-30 01:53:05.792896448,0.8868120649503168
Pacific,South Atlantic,43.38600254983048,-147.14395212144478,2012-08-01 15:15:34.667333664,2.8911975572476156
Pacific,South Indian,39.84961815538059,-120.85272577710997,2012-08-04 04:38:03.541770880,8.68498192686954
Pacific,South Atlantic,-16.066785304269175,74.59546111733698,2012-08-06 18:00:32.416208096,26.754210151093403
Pacific,South Atlantic,43.29620234334679,3.446965673080933,2012-08-09 07:23:01.290645312,64.12478997969727
Indian,North Pacific,30.85519106521882,145.50067783718163,2012-08-11 20:45:30.165082528,5.2478456607429775
Pacific,Arctic,-24.321233473374456,136.41595864283008,2012-08-14 10:07:59.039519760,5.171842129966882
Pacific,North Pacific,-19.634642168567165,177.99516091539482,2012-08-16 23:30:27.913956976,6.438552780277247
Arctic,North Atlantic,37.686316760018315,-76.45638672740081,2012-08-19 12:52:56.788394192,9.273032860845273
Pacific,South Atlantic,-31.970821799315246,-36.25226783071709,2012-08-22 02:15:25.662831408,7.064624536455427
Arctic,North Indian,45.32676043543362,122.08377711821933,2012-08-24 15:37:54.537268624,8.302488476262207
Pacific,Arctic,-45.46595173958817,23.504025583433553,2012-08-27 05:00:23.411705840,1.9418537862269805
Pacific,South Pacific,61.36954737820572,-5.11121047988957,2012-08-29 18:22:52.286143072,1.402152139174991
Indian,North Atlantic,6.8617212108184775,107.4580320695625,2012-09-01 07:45:21.160580288,15.109296249580224
Indian,North Pacific,-40.33836604089442,-173.42352662051638,2012-09-03 21:07:50.035017504,6.0934748353807295
Arctic,South Indian,41.61522865823493,-70.63002097047216,2012-09-06 10:30:18.909454720,17.005048546375605
Indian,North Atlantic,32.35947259288747,-137.78819499093458,2012-09-08 23:52:47.783891936,9.242163258556898
Arctic,North Atlantic,-30.30328152027624,-27.706975530413423,2012-09-11 13:15:16.658329152,1.7628904778758596
Pacific,Arctic,27.126211814281422,83.79678059996483,2012-09-14 02:37:45.532766384,34.92570401592285
Pacific,North Atlantic,-51.169644132380355,62.33786380089508,2012-09-16 16:00:14.407203600,7.624429564339782
Indian,North Atlantic,41.42495083084411,-75.39713583211609,2012-09-19 05:22:43.281640816,3.4999626884365513
Arctic,South Pacific,15.133466310219577,9.864823381220997,2012-09-21 18:45:12.156078032,4.331003121201932
Southern,Antarctic,33.455458063434975,136.45111714381275,2012-09-24 08:07:41.030515248,2.200429183805283
Atlantic,South Indian,-31.192854042871843,92.38420371238027,2012-09-26 21:30:09.904952464,10.305824284375795
Atlantic,South Indian,45.24496925116193,127.39297893334549,2012-09-29 10:52:38.779389696,6.611528921634661
Indian,South Indian,35.30092509862893,-106.86833626435246,2012-10-02 00:15:07.653826912,55.62423862870315
Pacific,South Atlantic,59.53898175866823,11.952239172854483,2012-10-04 13:37:36.528264128,12.427825557326704
Southern,North Indian,-47.867344364922566,-117.84333560486769,2012-10-07 03:00:05.402701344,52.3544748324951
Arctic,Antarctic,26.164839893194586,126.15471897221353,2012-10-09 16:22:34.277138560,2.825658564396423
Atlantic,South Indian,-56.02611224480811,169.1608830774348,2012-10-12 05:45:03.151575776,5.307878865140568
Indian,North Atlantic,61.58512113565137,-48.59874158986139,2012-10-14 19:07:32.026013008,17.995350166769676
Indian,North Atlantic,42.73178186714915,-33.360627654866725,2012-10-17 08:30:00.900450224,13.315243018673778
Pacific,South Indian,43.0786216481642,-81.71568160558857,2012-10-19 21:52:29.774887440,7.2744749792268335
Southern,Arctic,2.3324820548300917,30.459009439857,2012-10-22 11:14:58.649324656,2.518141812733687
Atlantic,South Indian,18.25841330413731,102.82239144671175,2012-10-25 00:37:27.523761872,0.8367122019415586
Arctic,North Atlantic,-0.9267323334096955,-9.30233717347489,2012-10-27 13:59:56.398199088,5.930261419072394
Pacific,South Atlantic,-55.67690106236095,-93.21648108036355,2012-10-30 03:22:25.272636304,6.188993909231852
Arctic,North Pacific,32.883197218626215,-144.52658808282942,2012-11-01 16:44:54.147073536,8.39845532115429
Atlantic,North Pacific,-30.3508680810952,4.437594708067889,2012-11-04 06:07:23.021510752,1.740872168826437
Pacific,Antarctic,-21.579463009393024,-0.017904931793448754,2012-11-06 19:29:51.895947968,3.0670439074962226
Southern,Antarctic,-26.87137277777365,67.60646522483219,2012-11-09 08:52:20.770385184,10.933768784626965
Pacific,South Indian,26.19819638679496,9.628378489778324,2012-11-11 22:14:49.644822400,13.263819041081698
Pacific,South Pacific,35.135755179465754,-33.53312360267434,2012-11-14 11:37:18.519259616,9.033681223787125
Southern,South Indian,-58.566349045042955,153.5605614510617,2012-11-17 00:59:47.393696848,5.22494946574759
Southern,Arctic,-33.58998816530415,151.05723099171718,2012-11-19 14:22:16.268134064,2.2545166393985294
Atlantic,South Indian,-29.977753301304613,-144.56248235964333,2012-11-22 03:44:45.142571280,19.180449283538472
Indian,Antarctic,-21.516808302320655,133.5210445684102,2012-11-24 17:07:14.017008496,15.28657253283507
Atlantic,North Pacific,13.523362323834062,-152.10511291782308,2012-11-27 06:29:42.891445712,4.1614223579935095
Pacific,North Atlantic,40.58968856756486,-122.68449625381362,2012-11-29 19:52:11.765882928,17.00007877788715
Pacific,South Indian,59.06578251577141,-80.02236987339386,2012-12-02 09:14:40.640320160,6.8958644605972355
Indian,North Atlantic,37.46833218734387,-66.03507868779805,2012-12-04 22:37:09.514757376,3.734737115682023
Indian,North Atlantic,69.13846246082272,-132.63454372358657,2012-12-07 11:59:38.389194592,18.666428283554673
Indian,South Pacific,-28.86918043837903,1.8064335472545312,2012-12-10 01:22:07.263631808,8.16753589944649
Indian,North Atlantic,-13.18288058939633,-163.6327342062267,2012-12-12 14:44:36.138069024,4.815759898141874
