Oceans,Regions,Latitude,Longitude,Date,Concentration,is_hotspot,year,month,day,day_of_year,week_of_year,quarter,season,month_sin,month_cos,day_sin,day_cos,days_since_start,years_since_start,lat_rad,lon_rad,x,y,z,lat_bin,lon_bin,spatial_grid,distance_from_equator,distance_from_prime_meridian,northern_hemisphere,eastern_hemisphere,coastal_proxy,Oceans_encoded,Oceans_Pacific,Oceans_Atlantic,Oceans_Indian,Oceans_Arctic,Oceans_Southern,Regions_encoded,Regions_North Pacific,Regions_South Atlantic,Regions_North Atlantic,Regions_North Indian,Regions_Antarctic,is_pacific,is_atlantic,is_indian,is_arctic,is_southern,ocean_basin,water_body_type,distance_to_pacific_gyre,distance_to_atlantic_gyre,distance_to_great_barrier_reef,distance_to_mediterranean_center,distance_to_north_pole,distance_to_equator_center,nearest_neighbor_distance,distance_to_centroid,lat_month_interaction,lon_season_interaction,gyre_distance_season,lat_lon_product,coord_magnitude,spatial_Latitude_count,spatial_Latitude_mean,spatial_Latitude_std,spatial_Longitude_mean,spatial_Longitude_std,spatial_year_min,spatial_year_max,spatial_year_nunique,monthly_Latitude_count,monthly_Latitude_mean,monthly_Longitude_mean
Indian,North Pacific,-58.631613979738816,176.53471536766946,2010-03-18 17:14:26.233116558,5.409110947722946,0,2010,3,18,77,11,1,spring,1.0,6.123233995736766e-17,0.970063921851507,0.2428497220959356,76,0.2080766598220397,-1.0233147097047783,3.0811120272368644,-3310.2877577589493,200.4527490697925,-5439.802814093687,0,19,19,58.631613979738816,176.53471536766946,0,1,3326.9346543288834,2,0,0,1,0,0,6,1,0,0,0,0,0,0,1,0,0,Pacific_Basin,Temperate,11162.31697764233,15801.32635990936,5115.639338647586,17160.90106563877,16527.08141353943,13488.44960744338,482.12206399779797,14669.892438409224,-175.89484193921646,176.53471536766946,11162.31697764233,-10350.515285460262,186.0165903563797,4,-56.93786870100416,1.214108670064986,170.93946802998178,3.7308644757798266,2010,2023,4,170,9.257574351214949,-3.831436848278352
Pacific,North Atlantic,58.38413680982517,-0.2307977610741461,2010-03-21 06:36:55.107553776,5.568312084681497,0,2010,3,21,80,11,1,spring,1.0,6.123233995736766e-17,0.9813064702716093,0.19245158197082998,79,0.216290212183436,1.0189954182662677,-0.004028180836975054,3339.7893491495583,-13.453348221612538,5425.427827437095,18,9,369,58.38413680982517,0.2307977610741461,1,0,765.7701274832367,3,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,Atlantic_Basin,Temperate,8979.851876741835,4360.906290673244,14792.207085344435,2727.4426396503973,3515.5235882358943,6492.0516285072945,69.61964773045787,5337.0561029337705,175.1524104294755,-0.2307977610741461,8979.851876741835,-13.474928057954289,58.38459299023073,9,59.24257365442237,1.402175398791821,-5.248824717931049,5.257718901377832,2010,2023,7,170,9.257574351214949,-3.831436848278352
Pacific,Arctic,18.09617067855114,65.45989153182914,2010-03-23 19:59:23.981990995,1.812264607061276,0,2010,3,23,82,12,1,spring,1.0,6.123233995736766e-17,0.9873494423939864,0.15855938510313478,81,0.22176591375770022,0.3158377603435738,1.1424906352287731,2515.1844825419244,5508.845998996165,1978.9147980962343,12,13,253,18.09617067855114,65.45989153182914,1,1,6746.571630686241,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Indian_Basin,Tropical,13527.826633901963,10416.369550174344,9771.691259086043,5311.568037631281,7995.341026861377,7421.965991294557,188.04123739771128,7730.6028117975375,54.28851203565342,65.45989153182914,13527.826633901963,1184.5733697594246,67.91515878348582,2,19.21633338435055,1.584149290606067,62.49793341318596,4.188841342566277,2010,2018,2,170,9.257574351214949,-3.831436848278352
Southern,South Indian,-8.95072167125768,98.90665869077736,2010-03-26 09:21:52.856428214,12.464562753818177,0,2010,3,26,85,12,1,spring,1.0,6.123233995736766e-17,0.994217906893952,0.10738134666416309,84,0.2299794661190965,-0.15621956359305603,1.726246846300329,-974.379601056998,6217.530487811537,-991.2315704102878,7,15,155,8.95072167125768,98.90665869077736,0,1,6000.896169024744,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,Indian_Basin,Tropical,13395.940965326257,15151.707558789447,5281.919224022424,10049.721814016066,11002.818237661644,10985.762099545067,371.4274193449575,11836.149189518563,-26.85216501377304,98.90665869077736,13395.940965326257,-885.2859733752277,99.31083803800192,10,-11.219157769233302,2.2775157656169775,96.19592366760676,4.382018348545174,2010,2021,7,170,9.257574351214949,-3.831436848278352
Southern,Arctic,-51.52403032820044,-69.32428828277861,2010-03-28 22:44:21.730865432,13.356232762953836,0,2010,3,28,87,12,1,spring,1.0,6.123233995736766e-17,0.9973249731081555,0.07309512989807777,86,0.23545516769336072,-0.8992639731245122,-1.2099370821362125,1399.5843274557376,-3708.6462799243877,-4987.659519328005,1,6,26,51.52403032820044,69.32428828277861,0,0,9726.535431647013,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,Atlantic_Basin,Temperate,11818.115848593838,9507.863663916114,11517.729305609519,12701.637176197106,15736.754170786551,8596.450128839082,309.1316145941693,9156.740504337682,-154.57209098460132,-69.32428828277861,11818.115848593838,3571.8667319627953,86.37466438241665,3,-49.307161694886226,1.996266340837892,-67.67277148763424,2.7273161831056716,2010,2023,3,170,9.257574351214949,-3.831436848278352
Arctic,Arctic,-11.880770614445796,-154.3841078822708,2010-03-31 12:06:50.605302651,5.086776364822277,0,2010,3,31,90,13,1,spring,1.0,6.123233995736766e-17,0.9997685019798909,0.021516097436222254,89,0.243668720054757,-0.20735856489626892,-2.6945109952997557,-5621.7466874320035,-2695.407211004096,-1311.6345334026587,7,1,141,11.880770614445796,154.3841078822708,0,0,6007.072579426475,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,Atlantic_Basin,Tropical,5428.84609660061,13001.431671686856,6310.309109118353,17129.149759436645,11328.624814964418,16894.15543191443,213.41571061076883,16534.806558717024,-35.64231184333739,-154.3841078822708,5428.84609660061,1834.2021722651125,154.84058084687524,5,-11.73747328376076,2.0452784999576124,-152.75915152117418,3.5305353066213545,2010,2020,5,170,9.257574351214949,-3.831436848278352
Pacific,South Pacific,55.46469388534434,127.708607531061,2010-04-03 01:29:19.479739869,9.412475972916432,0,2010,4,3,93,13,2,spring,0.8660254037844387,-0.49999999999999983,0.9995462806873573,-0.030120304846908114,92,0.2518822724161533,0.968041526910025,2.228935684554241,-2209.1480726144487,2857.416315008788,5248.283318951586,17,17,357,55.46469388534434,127.708607531061,1,1,2379.7906914892183,3,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,Indian_Basin,Temperate,7005.698396679152,10439.95237222166,8369.195267445,8018.555577546805,3840.1508300665173,12263.54341512702,278.42423465999195,11521.372566580718,221.85877554137736,255.417215062122,14011.396793358304,7083.318823233879,139.23297276621486,6,53.569949908924976,2.0406853917838355,136.04529677479113,6.611054945878307,2010,2020,6,163,9.344456984175995,-6.848691572181268
Pacific,Antarctic,46.0661991913237,-74.9085005183236,2010-04-05 14:51:48.354177088,2.945371782755591,0,2010,4,5,95,14,2,spring,0.8660254037844387,-0.49999999999999983,0.9979171608653922,-0.06450844944931623,94,0.25735797399041754,0.8040068497681477,-1.3073999717766258,1150.8932491212843,-4267.917488367715,4588.024198019455,16,5,325,46.0661991913237,74.9085005183236,1,0,601.1819559400611,3,1,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,Atlantic_Basin,Temperate,5479.135661758879,3500.3743037844524,15070.258355011261,7216.6507444788695,4885.215758137418,8850.296917705353,237.4388095690768,7516.10958314359,184.2647967652948,-149.8170010366472,10958.271323517758,-3450.7499060004698,87.93962791505545,11,47.187179585966554,1.8088020678884595,-79.89768984521498,5.551827599552073,2010,2018,8,163,9.344456984175995,-6.848691572181268
Indian,Antarctic,-5.782819289748275,-97.51801899189634,2010-04-08 04:14:17.228614307,2.1120925889926347,0,2010,4,8,98,14,2,spring,0.8660254037844387,-0.49999999999999983,0.9932568492674143,-0.11593459959550041,97,0.2655715263518138,-0.10092923665394737,-1.7020105114309527,-829.3267493983445,-6284.089853397587,-641.9290125534657,8,4,164,5.782819289748275,97.51801899189634,0,0,4929.333311964983,2,0,0,1,0,0,4,0,0,0,0,1,0,0,1,0,0,Atlantic_Basin,Tropical,6348.660918952414,7299.737044517878,12463.080597392032,12404.936085138172,10650.563564732585,10839.230316370706,481.19285286636824,10259.730777746807,-23.1312771589931,-195.03603798379268,12697.321837904828,563.9290813243769,97.68932913600001,2,-4.7109766396457635,1.5158144125048918,-95.63193056217773,2.667331837143035,2010,2011,2,163,9.344456984175995,-6.848691572181268
Atlantic,North Atlantic,11.95901509643383,41.79988814965959,2010-04-10 17:36:46.103051525,4.953353023276283,0,2010,4,10,100,14,2,spring,0.8660254037844387,-0.49999999999999983,0.9886775902323405,-0.1500553983446526,99,0.27104722792607805,0.20872418872847753,0.72954567517692,4646.354479626478,4154.304046036348,1320.1473185750895,11,12,232,11.95901509643383,41.79988814965959,1,1,5772.344032799736,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,Indian_Basin,Tropical,14790.036874264808,8565.304853369524,12002.096394500499,3789.691826894956,8677.761591621156,4800.559112311785,455.0477395250548,5239.261323976693,47.83606038573532,83.59977629931917,29580.073748529616,499.8854934110246,43.476990367328604,4,13.31780064036277,2.1128172805969574,44.48989097178735,3.363752551762437,2010,2021,4,163,9.344456984175995,-6.848691572181268
Pacific,South Atlantic,-9.083349425754848,149.57167723859934,2010-04-13 06:59:14.977488744,14.746716831626998,1,2010,4,13,103,15,2,spring,0.8660254037844387,-0.49999999999999983,0.9796136916454901,-0.20089055513063506,102,0.2792607802874743,-0.15853435458855833,2.6105182355438186,-5424.590496908307,3186.1939116464996,-1005.7968473995481,7,18,158,9.083349425754848,149.57167723859934,0,1,2764.5051677646206,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Pacific_Basin,Tropical,8851.809621911081,17485.311370127383,1029.635598391959,14544.48712345276,11017.56577109399,16497.966249671,328.6360561408367,17365.373651220892,-36.33339770301939,299.14335447719867,17703.619243822162,-1358.6118085544208,149.84723510548366,7,-10.667481148931426,1.6698234800174456,152.48261803679165,4.733682183798381,2010,2023,6,163,9.344456984175995,-6.848691572181268
Atlantic,Antarctic,30.659350216115755,138.8305206309006,2010-04-15 20:21:43.851925962,6.852209560843144,0,2010,4,15,105,15,2,spring,0.8660254037844387,-0.49999999999999983,0.9721181966290613,-0.23449138957040985,104,0.28473648186173856,0.5351066077932549,2.4230496872671305,-4125.475924829421,3607.701196124856,3248.7815366891177,13,17,277,30.659350216115755,138.8305206309006,1,1,566.2971147197776,0,0,1,0,0,0,4,0,0,0,0,1,0,1,0,0,0,Indian_Basin,Temperate,7381.200235939067,13268.940728033123,5480.78415067599,10567.11858968005,6598.37919975946,14494.966718064037,25.868506695716782,14104.957323656243,122.63740086446302,277.6610412618012,14762.400471878134,4256.4535527084645,142.17562806023173,15,28.357128137433957,1.7990995702428805,135.91381622524582,5.879376363332982,2010,2023,11,163,9.344456984175995,-6.848691572181268
Pacific,Arctic,26.874393705587377,-139.3367051746237,2010-04-18 09:44:12.726363180,4.766004448615113,0,2010,4,18,108,15,2,spring,0.8660254037844387,-0.49999999999999983,0.9587178169872964,-0.2843591872810034,107,0.2929500342231348,0.4690466546397393,-2.4318842741778037,-4310.79730765801,-3703.0685412727858,2879.9220390358305,13,2,262,26.874393705587377,139.3367051746237,1,0,2170.5238987782677,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Atlantic_Basin,Temperate,905.7304804072079,9364.947801948922,9376.188555474884,12523.728147240427,7019.247161300508,14742.301835008942,116.05739684930198,13456.441233188054,107.4975748223495,-278.6734103492474,1811.4609608144158,-3744.589472502191,141.90472312774835,16,28.782516323080333,1.535690434191182,-136.83896330345632,5.903270963939646,2010,2022,10,163,9.344456984175995,-6.848691572181268
Southern,Antarctic,34.587134629616635,64.55399951287926,2010-04-20 23:06:41.600800400,10.336228454556071,0,2010,4,20,110,16,2,spring,0.8660254037844387,-0.49999999999999983,0.9483615800121715,-0.3171912885891061,109,0.29842573579739906,0.6036593781173597,1.1266798368305586,2253.5740134524303,4736.198487729806,3616.5548593541066,14,13,293,34.587134629616635,64.55399951287926,1,1,5370.461471623822,1,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,1,Indian_Basin,Temperate,11867.412070740926,9339.491477113077,10469.760447315146,4450.825683481293,6161.629500024589,7704.113110890743,354.88032728002344,7592.2687698907,138.34853851846654,129.10799902575852,23734.82414148185,2232.7378720321617,73.23584323946876,4,34.13254882622468,2.21197953227787,62.18985374165165,4.474040533576043,2010,2023,4,163,9.344456984175995,-6.848691572181268
Pacific,Arctic,-9.573191236275122,-44.65443252936106,2010-04-23 12:29:10.475237618,2.95687949699971,0,2010,4,23,113,16,2,spring,0.8660254037844387,-0.49999999999999983,0.9307239310379795,-0.36572252349726897,112,0.3066392881587953,-0.16708370699606728,-0.7793668732470099,4468.952295318163,-4415.367733693365,-1059.5443164068395,7,7,147,9.573191236275122,44.65443252936106,0,0,6349.047262805109,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Atlantic_Basin,Tropical,11100.046555029221,4428.4266285703725,16692.77954220831,8031.040124427984,11072.03369528223,5054.517195149583,328.19763643172627,4800.667980167315,-38.29276494510049,-89.30886505872212,22200.093110058442,427.485422150918,45.66907416365646,4,-11.90941542225846,2.025789059017927,-48.07623299025179,4.045311573097607,2010,2022,4,163,9.344456984175995,-6.848691572181268
Indian,North Indian,53.71125796247257,-118.59826391765336,2010-04-26 01:51:39.349674836,2.167859438469824,0,2010,4,26,116,17,2,spring,0.8660254037844387,-0.49999999999999983,0.9106046300942163,-0.4132786077829042,115,0.31485284052019163,0.9374382968331674,-2.06993019251224,-1804.9064285272432,-3310.6712469663717,5135.31008594137,17,3,343,53.71125796247257,118.59826391765336,1,0,2192.0157809530087,2,0,0,1,0,0,7,0,0,0,1,0,0,0,1,0,0,Atlantic_Basin,Temperate,2665.9986555201244,6639.654934592404,11897.263897500537,9089.573910493902,4035.1240088861773,11837.509232653592,246.75925121676997,10469.603191909478,214.8450318498903,-237.1965278353067,5331.997311040249,-6370.061947182482,130.19388401992097,6,52.405331217544926,1.2742326259188361,-117.5872722474398,5.766546491163984,2010,2021,5,163,9.344456984175995,-6.848691572181268
Pacific,South Pacific,30.08709667177429,-43.32977581156909,2010-04-28 15:14:08.224112056,5.1928245151800905,0,2010,4,28,118,17,2,spring,0.8660254037844387,-0.49999999999999983,0.895839290734909,-0.4443781781046132,117,0.3203285420944558,0.525118899288289,-0.7562472520628788,4009.9541758227288,-3782.7260767735365,3193.883519463311,13,7,267,30.08709667177429,43.32977581156909,1,0,3000.4899597760914,3,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,Atlantic_Basin,Temperate,8690.766339634012,320.64364400386404,18312.24001321406,5396.578905388285,6662.010890644596,5670.228407528677,39.32616142003511,4397.218647914804,120.34838668709716,-86.65955162313819,17381.532679268024,-1303.6671536089866,52.75133039097241,38,28.508093609775468,1.7146849950482184,-43.19832194685246,4.713034697636529,2010,2023,13,163,9.344456984175995,-6.848691572181268
Atlantic,South Pacific,36.671728218097066,174.89045556303304,2010-05-01 04:36:37.098549274,3.1580323332965334,0,2010,5,1,121,17,2,spring,0.49999999999999994,-0.8660254037844387,0.8717063187093218,-0.49002866642905923,120,0.32854209445585214,0.640042399802307,3.05241427988776,-5089.684889605839,455.09689006294684,3804.9488229374433,14,19,299,36.671728218097066,174.89045556303304,1,1,3142.2573716177544,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,Pacific_Basin,Temperate,4032.9201294258196,11756.874290258898,6747.544575880882,11671.963261664403,5929.833268869788,15903.49738641517,331.3708352805574,14756.280568576707,183.35864109048532,349.7809111260661,8065.840258851639,6413.53525434673,178.69383620468616,5,34.06279689424408,2.14911646125704,172.99830353991015,6.037937822178058,2010,2023,4,170,11.07788193669747,-2.312503797690794
Atlantic,South Atlantic,-28.170858394762323,77.95931032043984,2010-05-03 17:59:05.972986492,2.248923536146543,0,2010,5,3,123,18,2,spring,0.49999999999999994,-0.8660254037844387,0.854322169749827,-0.5197438121555155,122,0.33401779603011633,-0.49167423210168704,1.360646647675671,1171.5985885442497,5492.75421813226,-3007.764759171066,4,14,94,28.170858394762323,77.95931032043984,0,1,6859.211642634168,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Indian_Basin,Temperate,16362.872240895185,14059.52432406063,7063.804392124147,9709.686128944895,13139.999930730133,8829.238811083153,139.29097117615058,10007.780468596335,-140.85429197381163,155.91862064087968,32725.74448179037,-2196.1806915904435,82.89301133591654,8,-30.17984049693664,2.112777351422387,80.52498819561849,3.7757009188020962,2010,2022,6,170,11.07788193669747,-2.312503797690794
Pacific,Antarctic,-4.437424460411888,166.3119557042853,2010-05-06 07:21:34.847423712,18.24598483290387,1,2010,5,6,126,18,2,spring,0.49999999999999994,-0.8660254037844387,0.8263541987239096,-0.5631507242749186,125,0.34223134839151265,-0.07744766714272022,2.9026912124707436,-6171.49903279769,1503.0850532175198,-492.9259690574865,8,19,179,4.437424460411888,166.3119557042853,0,1,3629.593089703651,3,1,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,Pacific_Basin,Tropical,7110.210775368871,16051.704836462972,2585.7742086662593,15440.068863430695,10500.962485376556,18416.51865114808,322.3879918537454,18949.240341916033,-22.187122302059443,332.6239114085706,14220.421550737741,-737.9967403011341,166.37114336935363,3,-4.872716245369813,2.277772706056646,168.9083872174923,4.492084403320708,2010,2022,3,170,11.07788193669747,-2.312503797690794
Southern,Antarctic,23.793210102136875,82.20702149156227,2010-05-08 20:44:03.721860930,66.88712269765843,1,2010,5,8,128,18,2,spring,0.49999999999999994,-0.8660254037844387,0.8064799463209448,-0.5912614448635781,127,0.34770704996577684,0.4152698559010648,1.4347831932855015,790.4478582446745,5775.674010518335,2570.2962684522286,12,14,254,23.793210102136875,82.20702149156227,1,1,5626.335381057943,1,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,1,Indian_Basin,Temperate,12108.282091163272,11424.80824597222,8424.345839808468,6494.339659340055,7361.859146064602,9215.053431039398,403.50428826080247,9382.668159212668,118.96605051068437,164.41404298312455,24216.564182326543,1955.9689342196227,85.58102143278386,4,22.426298922489636,1.655417821209661,77.70980148285597,3.418071953520089,2010,2023,3,170,11.07788193669747,-2.312503797690794
Indian,South Indian,28.52070976365537,143.00759706899103,2010-05-11 10:06:32.596298148,1.561095200982192,0,2010,5,11,131,19,2,spring,0.49999999999999994,-0.8660254037844387,0.7748840413670407,-0.6321034111873487,130,0.35592060232717315,0.49778029038148,2.495953424219286,-4471.084167424821,3368.2741977068513,3042.002021180354,13,17,277,28.52070976365537,143.00759706899103,1,1,856.7657204631039,2,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,Indian_Basin,Temperate,7134.1977328374605,13500.053851162822,5190.648067247635,11012.310400271042,6836.185167989878,14963.56148489503,43.33348113388847,14554.542882364522,142.60354881827683,286.01519413798206,14268.395465674921,4078.6781700024653,145.82387906261977,15,28.357128137433957,1.7990995702428805,135.91381622524582,5.879376363332982,2010,2023,11,170,11.07788193669747,-2.312503797690794
Southern,North Pacific,66.94370442575239,72.07727718432031,2010-05-13 23:29:01.470735366,4.8749324631249324,0,2010,5,13,133,19,2,spring,0.49999999999999994,-0.8660254037844387,0.7526668275320084,-0.6584015846980488,132,0.3613963039014374,1.168388055711279,1.2579858027389772,767.8298272407925,2374.027414251713,5862.087699171747,19,14,394,66.94370442575239,72.07727718432031,1,1,4147.042599926614,1,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,1,Indian_Basin,Polar,8358.683239291757,7847.516556307405,11208.86856416192,4950.105345654809,2563.7430950737285,9237.842533177774,353.75141755957134,8417.176461062792,334.71852212876195,144.15455436864062,16717.366478583514,4825.119939640165,98.36967748522834,2,66.3788682511717,0.7987989786109504,76.34471940691193,6.035074667832647,2010,2012,2,170,11.07788193669747,-2.312503797690794
Arctic,North Indian,-22.094896821209005,-78.13887550656075,2010-05-16 12:51:30.345172586,8.797445442810501,0,2010,5,16,136,19,2,spring,0.49999999999999994,-0.8660254037844387,0.717676913675962,-0.6963762255968722,135,0.36960985626283366,-0.385628697418526,-1.3637806513954371,1213.3300641849542,-5777.087754100646,-2396.3990145143403,5,5,105,22.094896821209005,78.13887550656075,0,0,6995.590333529451,4,0,0,0,1,0,7,0,0,0,1,0,0,0,0,1,0,Atlantic_Basin,Tropical,9098.480460544974,7083.264323620625,13382.932793463233,11697.356166978732,12464.383829263717,8786.756476845627,482.3063070945543,8630.876667721093,-110.47448410604503,-156.2777510131215,18196.960921089947,1726.4703920427553,81.20263746313707,4,-24.206167702764663,2.6175823362200554,-81.77472766025917,5.13362022486951,2010,2015,3,170,11.07788193669747,-2.312503797690794
